,Postal_Code,Population
16869,50244,1997
16870,50246,1298
16871,50247,2687
16872,50248,9244
16873,50249,2832
16874,50250,6266
16875,50251,3290
16876,50252,524
16877,50254,746
16878,50255,143
16879,50256,1083
16880,50257,2046
16881,50258,1619
16882,50261,5417
16883,50262,1227
16884,50263,19823
16885,50264,474
16886,50265,22907
16887,50266,26857
16888,50268,2768
16889,50271,1664
16890,50272,300
16891,50273,5644
16892,50274,639
16893,50275,618
16894,50276,4355
16895,50277,1008
16896,50278,1018
16897,50309,12336
16898,50310,78348
16899,50311,41343
16900,50312,40733
16901,50313,37265
16902,50314,5587
16903,50315,100308
16904,50316,27722
16905,50317,20402
16906,50319,0
16907,50320,20782
16908,50321,13596
16909,50322,69000
16910,50323,26158
16911,50324,10845
16912,50325,39025
16913,50327,22094
16914,50401,61838
16915,50420,1002
16916,50421,8457
16917,50423,4564
16918,50424,4230
16919,50426,148
16920,50428,15856
16921,50430,284
16922,50431,574
16923,50432,670
16924,50433,306
16925,50434,547
16926,50435,1861
16927,50436,12301
16928,50438,4521
16929,50439,617
16930,50440,498
16931,50441,7266
16932,50444,750
16933,50446,1194
16934,50447,2412
16935,50448,1844
16936,50449,1554
16937,50450,7518
16938,50451,1206
16939,50452,1696
16940,50453,404
16941,50454,291
16942,50455,1004
16943,50456,2792
16944,50457,1116
16945,50458,4388
16946,50459,6498
16947,50460,584
16948,50461,10063
16949,50464,1377
16950,50465,405
16951,50466,2948
16952,50467,261
16953,50468,3458
16954,50469,4095
16955,50470,719
16956,50471,1083
16957,50472,6383
16958,50473,437
16959,50475,2869
16960,50476,1314
16961,50477,900
16962,50478,1335
16963,50479,1757
16964,50480,1937
16965,50482,1719
16966,50483,1453
16967,50484,776
16968,50501,36432
16969,50510,3148
16970,50511,8731
16971,50514,3325
16972,50515,614
16973,50516,2015
16974,50517,2707
16975,50518,475
16976,50519,1616
16977,50520,306
16978,50521,272
16979,50522,1280
16980,50523,989
16981,50524,629
16982,50525,7634
16983,50527,361
16984,50528,486
16985,50529,934
16986,50530,1911
16987,50531,244
16988,50532,1525
16989,50533,9113
16990,50535,2421
16991,50536,9336
16992,50538,816
16993,50539,1181
16994,50540,2581
16995,50541,1378
16996,50542,2084
16997,50543,3913
16998,50544,807
16999,50545,442
17000,50546,943
17001,50548,9695
17002,50551,436
17003,50554,2033
17004,50556,490
17005,50557,1929
17006,50558,1713
17007,50559,918
17008,50560,1553
17009,50561,641
17010,50562,1149
17011,50563,5109
17012,50565,1010
17013,50566,897
17014,50567,602
17015,50568,1707
17016,50569,1827
17017,50570,237
17018,50571,637
17019,50573,47
17020,50574,4655
17021,50575,1113
17022,50576,237
17023,50577,1068
17024,50578,791
17025,50579,2975
17026,50581,2709
17027,50582,453
17028,50583,4691
17029,50585,1389
17030,50586,758
17031,50588,32580
17032,50590,2382
17033,50591,667
17034,50593,129
17035,50594,655
17036,50595,18983
17037,50597,1478
17038,50598,926
17039,50599,772
17040,50601,2958
17041,50602,4235
17042,50603,997
17043,50604,4185
17044,50605,271
17045,50606,2368
17046,50607,1262
17047,50609,1225
17048,50611,879
17049,50612,553
17050,50613,90937
17051,50616,27192
17052,50619,5263
17053,50620,84
17054,50621,2455
17055,50622,5633
17056,50624,2814
17057,50625,2739
17058,50626,4017
17059,50627,5692
17060,50628,1549
17061,50629,5429
17062,50630,2901
17063,50632,2404
17064,50633,810
17065,50634,781
17066,50635,3574
17067,50636,5220
17068,50638,5123
17069,50641,5125
17070,50642,882
17071,50643,4393
17072,50644,6244
17073,50645,1202
17074,50647,3110
17075,50648,10682
17076,50650,1077
17077,50651,4267
17078,50652,150
17079,50653,791
17080,50654,782
17081,50655,1856
17082,50658,6556
17083,50659,6242
17084,50660,3391
17085,50662,15341
17086,50664,121
17087,50665,7370
17088,50666,2674
17089,50667,1758
17090,50668,3316
17091,50669,6570
17092,50670,5266
17093,50671,437
17094,50672,1293
17095,50673,351
17096,50674,9406
17097,50675,2586
17098,50676,4398
17099,50677,31448
17100,50680,2346
17101,50681,1252
17102,50682,4199
17103,50701,63410
17104,50702,43165
17105,50703,24561
17106,50707,21855
17107,50801,10126
17108,50830,2790
17109,50833,4148
17110,50835,209
17111,50836,771
17112,50837,1043
17113,50839,71
17114,50840,644
17115,50841,4329
17116,50842,285
17117,50843,1321
17118,50845,1184
17119,50846,3005
17120,50847,102
17121,50848,992
17122,50849,6923
17123,50851,4727
17124,50853,1543
17125,50854,3961
17126,50857,724
17127,50858,482
17128,50859,1025
17129,50860,1088
17130,50861,728
17131,50862,320
17132,50863,498
17133,50864,4664
17134,51001,3908
17135,51002,5888
17136,51003,3464
17137,51004,2216
17138,51005,2991
17139,51006,1869
17140,51007,1496
17141,51008,415
17142,51009,437
17143,51010,990
17144,51011,136
17145,51012,14097
17146,51014,1436
17147,51016,1469
17148,51018,1084
17149,51019,1707
17150,51020,1094
17151,51022,925
17152,51023,8558
17153,51024,4198
17154,51025,4073
17155,51026,1320
17156,51027,3340
17157,51028,5612
17158,51029,414
17159,51030,4516
17160,51031,21021
17161,51033,1173
17162,51034,1150
17163,51035,3830
17164,51036,1598
17165,51037,367
17166,51038,3330
17167,51039,4249
17168,51040,2597
17169,51041,12091
17170,51044,674
17171,51046,4466
17172,51047,1412
17173,51048,1141
17174,51049,404
17175,51050,5893
17176,51051,106
17177,51052,1172
17178,51053,2499
17179,51054,6010
17180,51055,3455
17181,51056,825
17182,51058,1156
17183,51060,709
17184,51061,1078
17185,51062,834
17186,51063,2397
17187,51101,1846
17188,51103,46156
17189,51104,45536
17190,51105,22524
17191,51106,57505
17192,51108,14585
17193,51109,5372
17194,51111,67
17195,51201,10556
17196,51230,740
17197,51231,606
17198,51232,1010
17199,51234,2041
17200,51235,2912
17201,51237,3634
17202,51238,1438
17203,51239,4896
17204,51240,4392
17205,51241,2033
17206,51242,469
17207,51243,2125
17208,51244,222
17209,51245,1662
17210,51246,10579
17211,51247,12288
17212,51248,1938
17213,51249,7748
17214,51250,9126
17215,51301,21393
17216,51331,1805
17217,51333,1208
17218,51334,17476
17219,51338,2701
17220,51341,104
17221,51342,2659
17222,51343,617
17223,51345,1079
17224,51346,6405
17225,51347,3686
17226,51350,490
17227,51351,4781
17228,51354,1044
17229,51355,1829
17230,51357,1873
17231,51358,2218
17232,51360,17236
17233,51363,288
17234,51364,1780
17235,51365,788
17236,51366,214
17237,51401,26450
17238,51430,1676
17239,51431,862
17240,51433,1462
17241,51436,1106
17242,51439,1655
17243,51440,490
17244,51441,940
17245,51442,16553
17246,51443,2023
17247,51444,632
17248,51445,7499
17249,51446,1336
17250,51447,581
17251,51448,1343
17252,51449,5406
17253,51450,3244
17254,51451,310
17255,51453,745
17256,51454,2183
17257,51455,6279
17258,51458,1654
17259,51459,130
17260,51461,678
17261,51462,1099
17262,51463,1382
17263,51465,1517
17264,51466,2532
17265,51467,955
17266,51501,40734
17267,51503,95176
17268,51510,6421
17269,51520,471
17270,51521,4295
17271,51523,570
17272,51525,1432
17273,51526,2712
17274,51527,914
17275,51528,2511
17276,51529,4246
17277,51530,1037
17278,51531,2463
17279,51532,1558
17280,51533,982
17281,51534,20712
17282,51535,5208
17283,51536,717
17284,51537,15249
17285,51540,1222
17286,51541,416
17287,51542,660
17288,51543,1174
17289,51544,472
17290,51545,618
17291,51546,7454
17292,51548,946
17293,51549,1013
17294,51550,516
17295,51551,5139
17296,51552,341
17297,51553,2600
17298,51554,445
17299,51555,11131
17300,51556,923
17301,51557,1807
17302,51558,869
17303,51559,2887
17304,51560,5335
17305,51561,4051
17306,51562,1238
17307,51563,538
17308,51564,1387
17309,51565,561
17310,51566,11529
17311,51570,2165
17312,51571,1684
17313,51572,852
17314,51573,617
17315,51575,3635
17316,51576,5598
17317,51577,2459
17318,51578,209
17319,51579,5096
17320,51601,15922
17321,51630,293
17322,51631,530
17323,51632,8604
17324,51636,929
17325,51637,351
17326,51638,2733
17327,51639,1768
17328,51640,3090
17329,51645,314
17330,51646,1582
17331,51647,150
17332,51648,572
17333,51649,694
17334,51650,938
17335,51652,3674
17336,51653,2836
17337,51654,1062
17338,51656,130
17339,52001,70800
17340,52002,24966
17341,52003,28420
17342,52030,724
17343,52031,8237
17344,52032,3759
17345,52033,8851
17346,52035,1126
17347,52037,3201
17348,52038,1291
17349,52039,1965
17350,52040,6765
17351,52041,3199
17352,52042,3968
17353,52043,6325
17354,52044,246
17355,52045,5692
17356,52046,5355
17357,52047,1235
17358,52048,709
17359,52049,2240
17360,52050,1153
17361,52052,3466
17362,52053,2631
17363,52054,2553
17364,52057,22021
17365,52060,10346
17366,52064,1417
17367,52065,2908
17368,52066,87
17369,52068,8077
17370,52069,1902
17371,52070,1266
17372,52072,416
17373,52073,2916
17374,52074,833
17375,52076,5055
17376,52077,866
17377,52078,2037
17378,52079,2020
17379,52101,36253
17380,52132,2341
17381,52133,1470
17382,52134,759
17383,52135,1801
17384,52136,6817
17385,52140,1404
17386,52141,2448
17387,52142,3148
17388,52144,2719
17389,52146,1675
17390,52147,2659
17391,52151,5853
17392,52154,1582
17393,52155,1599
17394,52156,1421
17395,52157,3867
17396,52158,648
17397,52159,4057
17398,52160,1867
17399,52161,2272
17400,52162,3719
17401,52163,327
17402,52164,359
17403,52165,2594
17404,52166,224
17405,52168,125
17406,52169,509
17407,52170,1568
17408,52171,2457
17409,52172,7780
17410,52175,8802
17411,52201,2742
17412,52202,2434
17413,52203,2087
17414,52205,5069
17415,52206,6214
17416,52207,1055
17417,52208,8313
17418,52209,2344
17419,52210,1211
17420,52211,4354
17421,52212,512
17422,52213,11727
17423,52214,6715
17424,52215,1826
17425,52216,3031
17426,52217,1507
17427,52218,4655
17428,52219,217
17429,52220,491
17430,52221,150
17431,52222,1913
17432,52223,3306
17433,52224,3545
17434,52225,1238
17435,52227,5145
17436,52228,4649
17437,52229,1137
17438,52231,892
17439,52232,297
17440,52233,17927
17441,52235,784
17442,52236,1084
17443,52237,3240
17444,52240,88137
17445,52241,22800
17446,52242,4624
17447,52245,36099
17448,52246,44967
17449,52247,6155
17450,52248,4086
17451,52249,1603
17452,52251,1673
17453,52253,6977
17454,52254,1777
17455,52255,2174
17456,52257,474
17457,52301,10405
17458,52302,84571
17459,52305,1056
17460,52306,3644
17461,52307,155
17462,52308,146
17463,52309,685
17464,52310,14465
17465,52312,139
17466,52313,506
17467,52314,10060
17468,52315,2526
17469,52316,3626
17470,52317,17102
17471,52318,2075
17472,52320,2497
17473,52321,864
17474,52322,4193
17475,52323,2315
17476,52324,2324
17477,52325,1456
17478,52326,1394
17479,52327,6378
17480,52328,7818
17481,52329,2129
17482,52330,1045
17483,52332,4379
17484,52333,12735
17485,52334,540
17486,52335,1851
17487,52336,6249
17488,52337,1716
17489,52338,7019
17490,52339,7403
17491,52340,5635
17492,52341,1902
17493,52342,3971
17494,52345,2317
17495,52346,2257
17496,52347,3514
17497,52348,29
17498,52349,20477
17499,52351,1590
17500,52352,1023
17501,52353,9834
17502,52354,585
17503,52355,436
17504,52356,6101
17505,52358,5750
17506,52359,360
17507,52361,9751
17508,52362,1756
17509,52401,2191
17510,52402,84610
17511,52403,64222
17512,52404,80638
17513,52405,27306
17514,52411,10889
17515,52501,79407
17516,52530,1595
17517,52531,9490
17518,52533,3185
17519,52534,455
17520,52535,1461
17521,52536,2570
17522,52537,8321
17523,52540,2455
17524,52542,955
17525,52543,620
17526,52544,16790
17527,52548,105
17528,52549,771
17529,52550,1429
17530,52551,1097
17531,52552,1865
17532,52553,4633
17533,52554,2438
17534,52555,742
17535,52556,35695
17536,52557,151
17537,52560,1162
17538,52561,2534
17539,52563,4152
17540,52565,5175
17541,52566,219
17542,52567,1672
17543,52569,647
17544,52570,1964
17545,52571,3102
17546,52572,2438
17547,52573,247
17548,52574,1839
17549,52576,1158
17550,52577,37710
17551,52580,758
17552,52581,356
17553,52583,410
17554,52584,748
17555,52585,1721
17556,52586,1379
17557,52588,76
17558,52590,3468
17559,52591,6462
17560,52593,181
17561,52594,472
17562,52595,1128
17563,52601,79811
17564,52619,1515
17565,52620,1487
17566,52621,371
17567,52623,3600
17568,52624,621
17569,52625,6017
17570,52626,2939
17571,52627,27930
17572,52630,719
17573,52632,27538
17574,52635,514
17575,52637,5497
17576,52638,1136
17577,52639,4398
17578,52640,3104
17579,52641,20715
17580,52644,517
17581,52645,5189
17582,52646,235
17583,52647,268
17584,52649,1027
17585,52650,2125
17586,52651,1408
17587,52653,9647
17588,52654,4151
17589,52655,9129
17590,52656,4911
17591,52657,249
17592,52658,1110
17593,52659,3370
17594,52660,382
17595,52701,183
17596,52720,2281
17597,52721,2100
17598,52722,93887
17599,52726,6880
17600,52727,888
17601,52728,2428
17602,52729,1473
17603,52730,13487
17604,52731,987
17605,52732,47864
17606,52737,882
17607,52738,5858
17608,52739,1380
17609,52742,15984
17610,52745,1305
17611,52746,2436
17612,52747,3321
17613,52748,23038
17614,52749,668
17615,52750,1024
17616,52751,2242
17617,52752,634
17618,52753,8079
17619,52754,957
17620,52755,3966
17621,52756,2234
17622,52757,207
17623,52758,550
17624,52760,395
17625,52761,51086
17626,52765,1180
17627,52766,899
17628,52767,794
17629,52768,3862
17630,52769,1375
17631,52772,10495
17632,52773,6239
17633,52774,217
17634,52776,12685
17635,52777,1389
17636,52778,8488
17637,52801,2661
17638,52802,23331
17639,52803,36059
17640,52804,58285
17641,52806,76061
17642,52807,15612
17643,53001,3106
17644,53002,5140
17645,53003,215
17646,53004,8853
17647,53005,32489
17648,53006,2180
17649,53007,4832
17650,53010,12524
17651,53011,2439
17652,53012,47573
17653,53013,5489
17654,53014,13326
17655,53015,3197
17656,53016,1002
17657,53017,12552
17658,53018,16534
17659,53019,5399
17660,53020,9207
17661,53021,6144
17662,53022,50269
17663,53023,2416
17664,53024,42941
17665,53027,37488
17666,53029,31886
17667,53031,87
17668,53032,7656
17669,53033,8029
17670,53034,3890
17671,53035,2615
17672,53036,6011
17673,53037,19833
17674,53038,10670
17675,53039,12556
17676,53040,13706
17677,53042,4863
17678,53044,3564
17679,53045,36128
17680,53046,1796
17681,53047,102
17682,53048,7169
17683,53049,5286
17684,53050,8985
17685,53051,93663
17686,53057,4889
17687,53058,8883
17688,53059,3772
17689,53061,13394
17690,53063,3256
17691,53065,5791
17692,53066,40443
17693,53069,1213
17694,53070,10297
17695,53072,52606
17696,53073,23814
17697,53074,14334
17698,53075,8754
17699,53076,9971
17700,53078,2812
17701,53079,2331
17702,53080,14837
17703,53081,115851
17704,53083,34063
17705,53085,23986
17706,53086,10551
17707,53088,805
17708,53089,40902
17709,53090,55294
17710,53091,1253
17711,53092,50611
17712,53093,3237
17713,53094,30131
17714,53095,56518
17715,53097,6488
17716,53098,19822
17717,53103,9905
17718,53104,11693
17719,53105,45435
17720,53108,7399
17721,53110,38682
17722,53114,4451
17723,53115,42167
17724,53118,19179
17725,53119,9286
17726,53120,4715
17727,53121,49132
17728,53122,10007
17729,53125,2219
17730,53126,13264
17731,53128,14207
17732,53129,37447
17733,53130,17233
17734,53132,95661
17735,53137,2978
17736,53139,5666
17737,53140,64978
17738,53142,37332
17739,53143,50818
17740,53144,59803
17741,53146,12592
17742,53147,17944
17743,53149,30693
17744,53150,40643
17745,53151,69057
17746,53153,4891
17747,53154,78066
17748,53156,6116
17749,53158,41403
17750,53167,944
17751,53168,22571
17752,53170,5881
17753,53172,44076
17754,53177,18228
17755,53178,1868
17756,53179,6507
17757,53181,4829
17758,53182,9312
17759,53183,6167
17760,53184,7446
17761,53185,49783
17762,53186,89551
17763,53188,95334
17764,53189,68576
17765,53190,32225
17766,53191,7569
17767,53192,244
17768,53195,252
17769,53202,46365
17770,53203,1618
17771,53204,115088
17772,53205,26746
17773,53206,29693
17774,53207,57390
17775,53208,34315
17776,53209,61094
17777,53210,48714
17778,53211,97067
17779,53212,50188
17780,53213,68869
17781,53214,89639
17782,53215,134805
17783,53216,82144
17784,53217,65248
17785,53218,107685
17786,53219,70445
17787,53220,30755
17788,53221,64122
17789,53222,31100
17790,53223,33080
17791,53224,25219
17792,53225,43412
17793,53226,36350
17794,53227,61231
17795,53228,14658
17796,53233,37013
17797,53235,19121
17798,53295,1020
17799,53402,55904
17800,53403,74362
17801,53404,43817
17802,53405,28130
17803,53406,54802
17804,53501,49
17805,53502,2667
17806,53503,5194
17807,53504,4413
17808,53505,602
17809,53506,1865
17810,53507,4983
17811,53508,8793
17812,53510,3273
17813,53511,84072
17814,53515,3730
17815,53516,5798
17816,53517,4746
17817,53518,2919
17818,53520,17497
17819,53521,7308
17820,53522,2454
17821,53523,10553
17822,53525,8730
17823,53526,661
17824,53527,20485
17825,53528,8802
17826,53529,3555
17827,53530,12142
17828,53531,9217
17829,53532,22216
17830,53533,9056
17831,53534,27811
17832,53536,9935
17833,53537,947
17834,53538,30838
17835,53540,311
17836,53541,1398
17837,53543,3583
17838,53544,1786
17839,53545,48396
17840,53546,34963
17841,53548,11278
17842,53549,23894
17843,53550,2116
17844,53551,18145
17845,53553,980
17846,53554,2886
17847,53555,21528
17848,53556,6608
17849,53557,1090
17850,53558,12357
17851,53559,7071
17852,53560,9094
17853,53561,3125
17854,53562,15544
17855,53563,22268
17856,53565,12190
17857,53566,24942
17858,53569,2420
17859,53570,7109
17860,53571,582
17861,53572,12509
17862,53573,3596
17863,53574,6540
17864,53575,40859
17865,53576,4876
17866,53577,2582
17867,53578,16133
17868,53579,4550
17869,53580,1252
17870,53581,23004
17871,53582,1801
17872,53583,9653
17873,53585,3701
17874,53586,5437
17875,53587,2786
17876,53588,9316
17877,53589,43498
17878,53590,97135
17879,53593,22185
17880,53594,11668
17881,53597,43802
17882,53598,2789
17883,53599,179
17884,53702,143
17885,53703,48923
17886,53704,73352
17887,53705,50825
17888,53706,12640
17889,53711,122659
17890,53713,49255
17891,53714,37483
17892,53715,26463
17893,53716,50742
17894,53717,7612
17895,53718,18322
17896,53719,16496
17897,53726,4356
17898,53792,0
17899,53801,917
17900,53802,60
17901,53803,1444
17902,53804,2125
17903,53805,14554
17904,53806,4911
17905,53807,7531
17906,53808,2360
17907,53809,11137
17908,53810,948
17909,53811,7461
17910,53813,10354
17911,53816,1728
17912,53817,544
17913,53818,38395
17914,53820,1758
17915,53821,18724
17916,53825,565
